id|label|vocoder|language|speaker|script
/LJSpeech/train/wav/LJ048-0114.wav|real|real|English|that the Secret Service has inadequately defined the responsibilities of its advance agents, who have been given broad discretion|
/GPT/wav/LJ032-0180.wav|fake|tts-1|English|echo|that the fibers were caught in the crevice of the rifle's butt plate, quote, in the recent past, end quote,
/GPT/wav/LJ013-0070.wav|fake|tts-1-hd|English|nova|Mrs. Hunt had left money in the funds which remained unclaimed, and had been transferred, as in Miss Slack's case.
/GPT/wav/LJ044-0050.wav|fake|tts-1-hd|English|shimmer|Police reports also fail to reflect any activity on Oswald's part prior to August nine, nineteen sixty-three,
/LJSpeech/train/wav/LJ004-0174.wav|real|real|English|Confinement for twelve months in the Bristol jail was counted a punishment equivalent to seven years' transportation.|
/LJSpeech/train/wav/LJ028-0155.wav|real|real|English|Lumps of bitumen are found in great abundance in this river.|
/GPT/wav/LJ017-0174.wav|fake|tts-1|English|onyx|She was tried in April eighteen sixty-two on suspicion of having attempted to poison a neighbor with oil of vitriol.
/GPT/wav/LJ031-0126.wav|fake|tts-1-hd|English|fable|As President Kennedy and Governor Connally were being removed from the limousine onto stretchers,
/LJSpeech/train/wav/LJ047-0104.wav|real|real|English|reluctant and actually as far as I was concerned, was completely evasive on them. End quote.|
/LJSpeech/train/wav/LJ048-0272.wav|real|real|English|Chief Rowley testified|
/GPT/wav/LJ010-0216.wav|fake|tts-1|English|nova|and it is said that he is a military officer, but his name has not yet transpired.
/GPT/wav/LJ008-0200.wav|fake|tts-1|English|nova|hired a room for the night and morning, which he and a large party of friends occupied before and during the execution;
/GPT/wav/LJ036-0136.wav|fake|tts-1-hd|English|fable|What the hell. I wonder what the hell is the uproar?
/LJSpeech/train/wav/LJ005-0033.wav|real|real|English|hard, incessant, irksome, eternal labor, a planned and regulated and unrelenting exclusion of happiness and comfort.|
/GPT/wav/LJ018-0015.wav|fake|tts-1-hd|English|nova|His identity was established by a bundle of letters in his pocket, which bore his full address:
/GPT/wav/LJ010-0171.wav|fake|tts-1-hd|English|shimmer|On that day Oxford was on the watch at Buckingham Palace.
/LJSpeech/train/wav/LJ050-0118.wav|real|real|English|Since these agencies are already obliged constantly to evaluate the activities of such groups,|
/GPT/wav/LJ015-0018.wav|fake|tts-1|English|alloy|and dated back to the Commonwealth, when, under the title of Snow and Walton, it carried on business as pawnbrokers.
/LJSpeech/train/wav/LJ005-0290.wav|real|real|English|Instances rarely occur in which the borough jails admit of any proper classification of the prisoners.|
/LJSpeech/train/wav/LJ001-0151.wav|real|real|English|the unit of the book being looked on as the two pages forming an opening.|
/GPT/wav/LJ041-0011.wav|fake|tts-1-hd|English|fable|Several witnesses testified that Lee Oswald was not aggressive. He was, however, involved in some fights.
/LJSpeech/train/wav/LJ023-0039.wav|real|real|English|by meeting squarely our modern social and economic conditions.|
/GPT/wav/LJ028-0166.wav|fake|tts-1|English|echo|The center of each division of the town is occupied by a fortress.
/GPT/wav/LJ006-0176.wav|fake|tts-1|English|alloy|the punishments he inflicted were unequal,
/GPT/wav/LJ028-0444.wav|fake|tts-1|English|alloy|Deep down in the mound the Germans discovered the palace of Nebuchadnezzar with its hundreds of small chambers and its huge surrounding walls.
/GPT/wav/LJ001-0076.wav|fake|tts-1|English|shimmer|and things got worse and worse through the whole of the seventeenth century, so that in the eighteenth printing was very miserably performed.
/LJSpeech/train/wav/LJ014-0036.wav|real|real|English|Hocker and the brother went to the spot, where the latter left him to meet his sister's seducer alone.|
/GPT/wav/LJ012-0155.wav|fake|tts-1-hd|English|onyx|and kept the Black Lion in Vinegar Yard, Drury Lane, where secretly he did business as one of the most daring and successful fencers ever known in the metropolis.
/GPT/wav/LJ020-0085.wav|fake|tts-1|English|echo|Break apart from one another and pile on a plate, throwing a clean doily or a small napkin over them. Break open at table.
/LJSpeech/train/wav/LJ048-0149.wav|real|real|English|is essential. This would help to eliminate varying interpretations of Secret Service instructions by different local law enforcement representatives. For example,|
/GPT/wav/LJ019-0342.wav|fake|tts-1|English|alloy|So was the employment of prisoners in any position of trust or authority;
/LJSpeech/train/wav/LJ007-0045.wav|real|real|English|They amused themselves after their own fashion; played all day long at blind-man's-buff and leap-frog, or beat each other with a knotted handkerchief,|
/LJSpeech/train/wav/LJ026-0013.wav|real|real|English|Parker's definition of animals and plants,|
/LJSpeech/train/wav/LJ028-0083.wav|real|real|English|Unfortunately, the little stone seal, perhaps the only one to preserve for us his features, appears to have been lost for ever.|
/LJSpeech/train/wav/LJ015-0032.wav|real|real|English|and on the other by backing up|
/LJSpeech/train/wav/LJ035-0138.wav|real|real|English|Shelley and Lovelady, at a fast walk or trot, turned west into the railroad yards and then to the west side of the Depository Building.|
/LJSpeech/train/wav/LJ003-0237.wav|real|real|English|The fees on reception and discharge must be deemed exorbitant, when it is remembered the impoverished class who usually crowded the jail;|
/GPT/wav/LJ048-0236.wav|fake|tts-1-hd|English|shimmer|There is no indication that any of the agents who visited the Cellar Coffee House had any intoxicating drink at that establishment.
/GPT/wav/LJ044-0162.wav|fake|tts-1-hd|English|echo|I only know that his basic desire was to get to Cuba by any means, and that all the rest of it was window dressing for that purpose. End quote.
/LJSpeech/train/wav/LJ049-0032.wav|real|real|English|had no special design or equipment which would have permitted the Secret Service agent riding in the driver's compartment|
/LJSpeech/train/wav/LJ047-0115.wav|real|real|English|Several days later, the Bureau received additional evidence that Oswald had lied to Agent Quigley.|
/GPT/wav/LJ049-0044.wav|fake|tts-1-hd|English|fable|Even if the car is traveling more slowly, the delay involved in reaching the President may be crucial.
/GPT/wav/LJ022-0037.wav|fake|tts-1-hd|English|nova|that are filled by the vote of all of the voters -- the President and the Vice-President?
/GPT/wav/LJ043-0096.wav|fake|tts-1|English|onyx|became involved in conflicts, some of which were fairly heated, with his fellow employees.
/LJSpeech/train/wav/LJ039-0112.wav|real|real|English|evaluated the sharpshooter qualification as a, quote, fairly good shot, end quote, and a low marksman rating|
/LJSpeech/train/wav/LJ032-0178.wav|real|real|English|the evidence indicates that he continued wearing the same shirt which he was wearing all morning and which he was still wearing when arrested.|
/LJSpeech/train/wav/LJ013-0224.wav|real|real|English|The attempt was to have been made by opening a vein and allowing himself to bleed to death.|
/GPT/wav/LJ039-0047.wav|fake|tts-1|English|onyx|Marina Oswald speculated that the incident may have been unrelated to an actual threat.
/LJSpeech/train/wav/LJ001-0158.wav|real|real|English|it is never used except for very expensive books, although it would not materially increase the cost in all but the very cheapest.|
/LJSpeech/train/wav/LJ028-0487.wav|real|real|English|Fortunately its walls have suffered less from the hands of the brick hunters, and the German excavators have been able to reconstruct their plan.|
/LJSpeech/train/wav/LJ029-0121.wav|real|real|English|and that the wide streets that we would use downtown would be of sufficient width to keep the public out of our way.|
/GPT/wav/LJ040-0022.wav|fake|tts-1-hd|English|alloy|Indications of Oswald's motivation
/GPT/wav/LJ035-0115.wav|fake|tts-1-hd|English|onyx|Oswald's use of the stairway is consistent with the testimony of other employees in the building.
/GPT/wav/LJ026-0117.wav|fake|tts-1-hd|English|nova|are directly oxidized to excretions and, lacking nitrogen, cannot serve for making new animal protoplasm.
/LJSpeech/train/wav/LJ041-0039.wav|real|real|English|and that is the last I have seen or spoken with Oswald. End quote.|
/LJSpeech/train/wav/LJ018-0397.wav|real|real|English|out of large sums in sham sporting speculations. The conviction of the principals in this nefarious transaction,|
/LJSpeech/train/wav/LJ033-0200.wav|real|real|English|He concluded, quote,|
/LJSpeech/train/wav/LJ047-0056.wav|real|real|English|From August nineteen sixty-two|
/LJSpeech/train/wav/LJ036-0210.wav|real|real|English|At approximately one:fifteen p.m., Tippit, who was cruising east on tenth Street,|
/GPT/wav/LJ048-0278.wav|fake|tts-1-hd|English|alloy|The Commission recognizes that the responsibilities of members of the White House detail of the Secret Service are arduous.
/LJSpeech/train/wav/LJ016-0159.wav|real|real|English|who contrived to hang himself from a hammock hook only eighteen inches from the ground.|
/GPT/wav/LJ012-0061.wav|fake|tts-1-hd|English|shimmer|On stopping at a door in this low street, Ikey jumped out, ran into the house, slamming the door behind him.
/GPT/wav/LJ012-0006.wav|fake|tts-1|English|nova|A watch was set on him at her house, where he was soon afterwards arrested.
/LJSpeech/train/wav/LJ032-0164.wav|real|real|English|it is not possible to state with scientific certainty that a particular small group of fibers come from a certain piece of clothing|
/LJSpeech/train/wav/LJ022-0085.wav|real|real|English|I have set up a Division of Applications and Information|
/GPT/wav/LJ037-0229.wav|fake|tts-1|English|nova|white jacket, end quote,
/LJSpeech/train/wav/LJ012-0105.wav|real|real|English|The police were of opinion that these robberies were both the work of the same hand.|
/GPT/wav/LJ011-0287.wav|fake|tts-1-hd|English|shimmer|but at length managed to wriggle out of the chain which confined his body, and soon loosened the ropes round his feet.
/LJSpeech/train/wav/LJ015-0092.wav|real|real|English|When his friends asked why he, a wealthy man of independent means, continued to slave on as a clerk on a pittance,|
/LJSpeech/train/wav/LJ006-0284.wav|real|real|English|It was a special evil of this part of the prison, that the devotional exercises, originally so profitable, had grown into a kind of edifying spectacle,|
/GPT/wav/LJ042-0143.wav|fake|tts-1|English|fable|during the period from November nineteen, nineteen sixty-two to March of nineteen sixty-three.
/LJSpeech/train/wav/LJ022-0101.wav|real|real|English|I have felt it to be essentially wise and prudent to avoid, so far as possible,|
/GPT/wav/LJ004-0164.wav|fake|tts-1|English|nova|There was still worse to come. Having explored the yards and adjacent day rooms, and sleeping cells, a door was unlocked,
/GPT/wav/LJ044-0156.wav|fake|tts-1-hd|English|onyx|Oswald apparently enclosed a note with her letter of July in which
/LJSpeech/train/wav/LJ013-0061.wav|real|real|English|who was the possessor of two separate sums in consols, neglected through strange carelessness on her own part and that of her friends|
/GPT/wav/LJ047-0115.wav|fake|tts-1|English|nova|Several days later, the Bureau received additional evidence that Oswald had lied to Agent Quigley.
/GPT/wav/LJ027-0014.wav|fake|tts-1-hd|English|onyx|and the equally mysterious nuclear substance or chromatin
/GPT/wav/LJ002-0220.wav|fake|tts-1|English|fable|In consequence of these disclosures, both Bambridge and Huggin, his predecessor in the office, were committed to Newgate,
/GPT/wav/LJ009-0243.wav|fake|tts-1|English|echo|Other cases might be quoted,
/GPT/wav/LJ044-0183.wav|fake|tts-1|English|alloy|to obtain a Soviet visa at the Soviet Embassy in Mexico City, he insisted that he was entitled to the Cuban visa because of his background,
/GPT/wav/LJ006-0212.wav|fake|tts-1-hd|English|alloy|brought in beer for sale from a neighboring public-house, and visited all the wards with no other escort than the prisoner gatesman.
